business_id	stars	text
W7hCuNdn2gzehta6eSHzgQ	4.0	"b'I grew up on Petes living near ASU. It was a big treat for us when mom came home with shrimp and chips. Though the fries, I\'ve never been a fan of. \nI live in Cali now but when I  visit, Petes is always on the ""must go to"" list. The last few times I was Slightly disappointed. It isn\'t what it used to be but still good. I took my cali boy boyfriend there because I rant and rave about it all the time and he didn\'t care for it. Must be a local thing! Cash only can be pretty inconvenient. Maybe Petes should think about changing that in today\'s times. Nobody carries cash really.'"
W7hCuNdn2gzehta6eSHzgQ	1.0	b'So slow. On order 50 when we ordered and 25 minutes later were still on order 53.... yikes. I hope the food is comparable to other petes to make the wait somewhat worth it.'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b'I live down the street & every time I drive by this place, the thought always comes to my head:\n""This place doesn\'t look like it serves decent fast food"" \n\nI should\'ve listened to myself.\n\nWent through the drive through & ordered a number 2 lol......\nIt was literally cold, had to put it in my microwave, tasted like it was out for awhile, pretty old. The frosty had the straw wrapper at the bottom, didn\'t see it in there till it got sucked in through my straw & tasted the paper, my cup of soda was almost completely full of ice, a lot of ice little drink. And not even 15 minutes after finishing this terrible meal I\'m already sitting on the Jon number two-ing this stuff, so unless you like the runs- I wouldn\'t recommend this place.'"
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""My biggest regret is waiting to try his hot dogs right before my employer transferred me out of uptown. Now whenever I have a meeting I go out of my way to stop by.  The Frito Lays is my favorite off the original menu but the blue cheese hot dog he has on special is the best I've had yet. He's got a great personality and is funny to talk to which helps make waiting in line worth it. I highly recommend."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""I checked the ratings on Yelp before visiting this place.  Everyone went on and on about it saying how if you live in Phoenix it's the place to go.  Uh....NO.  It was disgusting.  It was over priced for what it was and not worth it at all.   My advice...if you're looking for fast food seafood just go grab some frozen food and put it in the oven.  That's going to be much better than anything you're going to get here."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Can't beat the dogs and unique combinations. Come for the dogs, stay for the banter. Vic is a fixture in uptown and never disappoints. Forget about the other hotdog stands  and sandwich places in Uptown, the Chili Man is it.\n\nPersonal favorite is the Vinegar Bomb 2.0. You're welcome."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'This location sucks balls. One of the guys walked off in the middle of taking my order because I didn\'t instantly respond with what drink I wanted for my combo. I literally glanced up for a second to see what they had and apparently that inconvenienced him. He handed the order slip to another guy standing next to him and said ""Here you finish this order"" and walked off. The guy taking over wasn\'t a doll either. He took my cash, gave me my change and closed the screen door on me without any ""thank you"" or anything. \n\nOn to the food... Now, I never really like Pete\'s to begin with but I\'ll go because my BF loves it. I think mainly because he grew up eating Pete\'s, so it has become somewhat a childhood nostalgia. I don\'t like their fish at all but I find their shrimps decent so that\'s what I usually get. The shrimps I got here were over battered and overcooked, though. I had to tear off all the edges on them because they were way too hard to chew. \n\nBad food and bad service. I will never come here again. Go to the Mesa one or according to my BF, the ""real deal Pete\'s"" on Central in S. Phx.'"
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""Nice customer service but that's it. \n\nWorst fish and chips I have ever had. And their Pete's sauce sucks hard. Seriously please don't ever eat here. I have stomach ache."""
W7hCuNdn2gzehta6eSHzgQ	2.0	b'Drive through times are horrible. No traffic yet 30 min for one order. Im so angry that i just worked a full day and tried to patron a local place and they totally blew me off. Horrible meal times, horrible service. The only reason theres 2 stars is because of the food.'
T0NKethAB-FFR05EeZCzuA	1.0	b'Went at10:30 a.m. was told no breakfast. I was the second customer to leave cause no breakfast at 10:30 am. Went to McD they had breakfast at 10: 40'
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""Terrible service. Entire place was filthy. Bathrooms were nasty. No toilet paper. Tables were dirty. Trash can was turned around so you couldn't throw trash away and the other was over flowing. Ketchup dispenser was empty.... the white lady that took our order was sweet because she at least called me Hun."""
-LfTBo0oa_uD454ScEW2XA	4.0	"b""I'm going to be completely honest here: the food at Merry Ann's really isn't that great at all... Nothing terrible, just mediocre diner food.\n\nSo why four stars? \n\n- It's dirt cheap. Seriously. They have a fairly long menu and almost every item is under $5. Try to beat that.\n- It's open 24/7. Now that's unheard in downtown Champaign, where every other restaurant closes at around 11pm. \n\nSo yeah... the chances are that I'll be back."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""By far the worst fast food experience I have ever had. I even gave this location numerous chances, as I love BK. But each time I am more disappointed. Time spent in the drive through was never less than 10 minutes, and that's only if they acknowledged my presence before 5 minutes of waiting at the speaker. My order has never been right, the workers are rude, and the place is filthy. We decided to go in today to order, due to my previous drive through fiascos, and we were as equally disappointed with the inside service as the outside. This location needs a complete overhaul of employees or to be shut down altogether. If I could rate negative stars, that's what this place would receive."""
W7hCuNdn2gzehta6eSHzgQ	4.0	"b'I don\'t know if they\'re putting crack in the the shrimp, but just thinking about it makes my mouth water. And even thought he ""Pete sauce"" is a fairly easy mystery to solve and make on my own, I always order extra because I ALWAYS run out.\n\nThe one thing I\'ve got to say is germaphobes should just hit up the drive through - one word: pigeons.'"
T0NKethAB-FFR05EeZCzuA	2.0	"b""I have been going to this Burger King for the past few years and they get my order wrong a lot.  I don't eat cheese, and I can't even count how many times my sandwich has had cheese on it.  The good thing is that they always replace it when I call them and explain.  The bad thing is, I really just wanted my food right the first time.  When you are hungry and on the go, it's nice to get what you were expecting.  It's such an inconvenience to deal with this, I rarely go to this location anymore.  If I have time, I will go inside and that usually works out better than going in the drive-thru."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""We had two separate orders but they would not take them at the drive thru so my mom went inside and I continued through the drive thru. I ordered 2 original chicken sandwich's, 2 small fries and a large onion ring. I gave the women a $20 and a coupon that was for $4.99 for the sandwich's and fries, to pay for the order and she gave me back $4 and change and the coupon. When I got to the second window I mention that she didn't honor the coupon and I was suppose to have more money back. I gave them the $4 and they left the window open and my food sitting on the window (it was currently 47 degrees out). I waited for nearly 5 minutes and no one came back to the window. I drove through and walked in. I said I wanted them to remake my order since it was now cold. She asked me what my order was again and I said that you have my receipt. The manager then gave me back $6 and change. I finally put the money on the counter and said I wanted a full refund, which took another few minutes. I drove to another Burger King and used a second coupon, the exact same and ordered the exact same thing and they gave me $12 in change back, which is correct. The North Durango location is ripping customers off. Additionally, while my mom was inside she noticed that there were at least 25 pre made sandwich's and no one was in line. Then she watched them clean off the dirty tables and put the condiments back into the bins. No one wants old sandwich's and no one wants someone else's ketchup and napkins. The location was very dirty compared to the second location and it was poorly lighted."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""I would give A 0 if I could , my kids and I walked there from our house to get out for awhile and enjoy  the evening, So of course we get in there and it's 110 in the lobby .When I told them. lol Get said yes , we have no AC like it's nothing !!! Then we get our 21$ order our shakes out melted ,they were getting ice from the sofas machine in the lobby because they had none behind counter , Bathrooms were disgusted others refused to go inside them , and when I got my food omg!!! The. Chicken sandwich was rubber and old , lettuce was hot and soggy, I had to get my money back , of course I only got back 4.86$ because she only refunded my sandwich... and the manager was yelling at her cooks in front of everyone so sad"""
